material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,is_metal,is_stable,nsites,density,nelements,elements,chemsys,key
mp-862690,Ac,0.0,0.0,0.0,True,True,4,8.17018178829182,1,['Ac'],Ac,Ac
mp-1183080,Ac3Ag,0.0,0.077761538124995,0.213340028749996,True,False,4,8.698073655591466,2,"['Ac', 'Ag']",Ac-Ag,Ac3Ag
mp-865950,AcAg3,0.0,-0.200376441875,0.0,True,True,8,9.089635386684668,2,"['Ac', 'Ag']",Ac-Ag,AcAg3
mp-866199,AcAg,0.0,-0.271156981250001,0.0,True,True,2,9.03733750389757,2,"['Ac', 'Ag']",Ac-Ag,AcAg
mp-3239788,AcAl2Ag3,0.0,-0.337201183749996,0.0,True,True,6,7.950443007195883,3,"['Ac', 'Ag', 'Al']",Ac-Ag-Al,AcAl2Ag3
mp-862972,AcAgAu2,0.0,-0.602281895625004,0.023172729999998,True,False,4,12.407549241985503,3,"['Ac', 'Ag', 'Au']",Ac-Ag-Au,AcAgAu2
mp-3244905,CaAcAg4,0.0,-0.294891646249998,0.0,True,True,6,7.782143571130657,3,"['Ac', 'Ag', 'Ca']",Ac-Ag-Ca,CaAcAg4
mp-3249812,CaAc(Cd2Ag)2,0.0,-0.315743264687501,0.003182173750001,True,False,8,7.792921277769284,4,"['Ac', 'Ag', 'Ca', 'Cd']",Ac-Ag-Ca-Cd,CaAc(Cd2Ag)2
mp-3248316,CaAcInAg,0.0,-0.441899988125001,0.0,True,True,4,6.727271887947662,4,"['Ac', 'Ag', 'Ca', 'In']",Ac-Ag-Ca-In,CaAcInAg
mp-3251931,Ca2Ac(AgPb)3,0.0,-0.498767525833329,0.0,True,True,9,8.526256959157461,4,"['Ac', 'Ag', 'Ca', 'Pb']",Ac-Ag-Ca-Pb,Ca2Ac(AgPb)3
mp-3252595,Ca2Ac(AgSn)3,0.0,-0.603231314722219,0.0,True,True,9,7.008268041126782,4,"['Ac', 'Ag', 'Ca', 'Sn']",Ac-Ag-Ca-Sn,Ca2Ac(AgSn)3
mp-3275813,Ac2Cd19Ag3,0.0,-0.208453525,0.0,True,True,24,8.966818973361523,3,"['Ac', 'Ag', 'Cd']",Ac-Ag-Cd,Ac2Cd19Ag3
mp-867338,AcCdAg2,0.0,-0.214142074374997,0.050266774166651,True,False,4,9.14743964790949,3,"['Ac', 'Ag', 'Cd']",Ac-Ag-Cd,AcCdAg2
mp-3241142,Ac(CdAg2)2,0.0,-0.238772168214284,0.0,True,True,7,9.637717117525096,3,"['Ac', 'Ag', 'Cd']",Ac-Ag-Cd,Ac(CdAg2)2
mp-3327087,AcCdAg5,0.0,-0.20821773607143,0.0,True,True,7,9.771980402165504,3,"['Ac', 'Ag', 'Cd']",Ac-Ag-Cd,AcCdAg5
mp-3329072,AcCd3Ag2,0.0,-0.285298031249998,0.0,True,True,6,9.07153183133033,3,"['Ac', 'Ag', 'Cd']",Ac-Ag-Cd,AcCd3Ag2
mp-3241049,Ac2CdAgSn2,0.0,-0.655370230000002,0.0,True,True,6,8.328906808632853,4,"['Ac', 'Ag', 'Cd', 'Sn']",Ac-Ag-Cd-Sn,Ac2CdAgSn2
mp-3241282,AcCe(AgSn)2,0.0,-0.591082684583336,0.0,True,True,6,8.181745809699468,4,"['Ac', 'Ag', 'Ce', 'Sn']",Ac-Ag-Ce-Sn,AcCe(AgSn)2
mp-3251859,AcCr2AgO8,1.8889,-2.130085076041666,0.0,False,True,12,5.759673551306803,4,"['Ac', 'Ag', 'Cr', 'O']",Ac-Ag-Cr-O,AcCr2AgO8
mp-3230423,Ac3In3CuAg2,0.0,-0.454179645833335,0.0,True,True,9,8.831711781607128,4,"['Ac', 'Ag', 'Cu', 'In']",Ac-Ag-Cu-In,Ac3In3CuAg2
mp-3240463,AcDy(AgPb)2,0.0,-0.53970770041666,0.0,True,True,6,10.314138868307973,4,"['Ac', 'Ag', 'Dy', 'Pb']",Ac-Ag-Dy-Pb,AcDy(AgPb)2
mp-3241187,AcDy(AgSn)2,0.0,-0.672941792083335,0.0,True,True,6,8.82759365871917,4,"['Ac', 'Ag', 'Dy', 'Sn']",Ac-Ag-Dy-Sn,AcDy(AgSn)2
mp-3240518,AcEr(AgPb)2,0.0,-0.51836231180556,0.0,True,True,6,10.44939407618602,4,"['Ac', 'Ag', 'Er', 'Pb']",Ac-Ag-Er-Pb,AcEr(AgPb)2
mp-3221867,AcEu2(AgSn)4,0.0,-0.533874450681816,0.0,True,True,11,8.395222950897235,4,"['Ac', 'Ag', 'Eu', 'Sn']",Ac-Ag-Eu-Sn,AcEu2(AgSn)4
mp-3245124,AcGa3Ag,0.0,-0.537059058500003,0.0,True,True,5,8.360881832423436,3,"['Ac', 'Ag', 'Ga']",Ac-Ag-Ga,AcGa3Ag
mp-3248401,AcIn2GaAg,0.0,-0.517803434499995,0.0,True,True,5,8.491860855411662,4,"['Ac', 'Ag', 'Ga', 'In']",Ac-Ag-Ga-In,AcIn2GaAg
mp-3248972,AcGaSiAg2,0.0,-0.446966702499997,0.0,True,True,5,8.349744187216924,4,"['Ac', 'Ag', 'Ga', 'Si']",Ac-Ag-Ga-Si,AcGaSiAg2
mp-3239740,AcPr(AgGe)2,0.0,-0.679783206527777,0.0,True,True,6,8.174973339899388,4,"['Ac', 'Ag', 'Ge', 'Pr']",Ac-Ag-Ge-Pr,AcPr(AgGe)2
mp-862873,AcAgHg2,0.0,-0.398351831124948,0.016145468749996,True,False,4,11.341115452937505,3,"['Ac', 'Ag', 'Hg']",Ac-Ag-Hg,AcAgHg2
mp-3240418,Ac2Ag3Hg,0.0,-0.384879436249998,0.0,True,True,6,9.80367668625913,3,"['Ac', 'Ag', 'Hg']",Ac-Ag-Hg,Ac2Ag3Hg
mp-3327460,Ac2AgHg3,0.0,-0.506527945416669,0.0,True,True,6,11.3009573046809,3,"['Ac', 'Ag', 'Hg']",Ac-Ag-Hg,Ac2AgHg3
mp-3329184,AcAg4Hg,0.0,-0.238810862500002,0.0,True,True,6,10.852847358547413,3,"['Ac', 'Ag', 'Hg']",Ac-Ag-Hg,AcAg4Hg
mp-3248132,AcNd(AgHg)2,0.0,-0.448524633333339,0.0,True,True,6,10.55120161217802,4,"['Ac', 'Ag', 'Hg', 'Nd']",Ac-Ag-Hg-Nd,AcNd(AgHg)2
mp-3248242,AcPr(AgHg)2,0.0,-0.444791472361113,0.0,True,True,6,10.41795578161647,4,"['Ac', 'Ag', 'Hg', 'Pr']",Ac-Ag-Hg-Pr,AcPr(AgHg)2
mp-3253233,AcSm(AgHg)2,0.0,-0.446789028750004,0.0,True,True,6,10.739638327136367,4,"['Ac', 'Ag', 'Hg', 'Sm']",Ac-Ag-Hg-Sm,AcSm(AgHg)2
mp-1183121,AcInAg2,0.0,-0.327194329374997,0.019408126874985,True,False,4,9.178970004926356,3,"['Ac', 'Ag', 'In']",Ac-Ag-In,AcInAg2
mp-3223804,Ac2InAg2,0.0,-0.406585140999993,0.0,True,True,10,8.716202346734129,3,"['Ac', 'Ag', 'In']",Ac-Ag-In,Ac2InAg2
mp-3223844,Ac5InAg4,0.0,-0.328673996750006,0.0,True,True,10,8.632760992762677,3,"['Ac', 'Ag', 'In']",Ac-Ag-In,Ac5InAg4
mp-3328400,AcIn3Ag,0.0,-0.4809885205,0.0,True,True,5,8.39313320462995,3,"['Ac', 'Ag', 'In']",Ac-Ag-In,AcIn3Ag
mp-3337711,AcInAg5,0.0,-0.237594698928571,0.0,True,True,7,9.76513947381576,3,"['Ac', 'Ag', 'In']",Ac-Ag-In,AcInAg5
mp-3222634,Ac2Pr(InAg)3,0.0,-0.480995810185182,0.0,True,True,9,8.588981452433286,4,"['Ac', 'Ag', 'In', 'Pr']",Ac-Ag-In-Pr,Ac2Pr(InAg)3
mp-861724,Ac2AgIr,0.0,-0.413285237500005,0.087117584479166,True,False,4,11.36726437762304,3,"['Ac', 'Ag', 'Ir']",Ac-Ag-Ir,Ac2AgIr
mp-3319464,Ac8AgIr6,0.0,-0.6473877316666701,0.0,True,True,15,11.772674591838957,3,"['Ac', 'Ag', 'Ir']",Ac-Ag-Ir,Ac8AgIr6
mp-3223817,Ac4Mg4AgIr3,0.0,-0.517264362083333,0.0,True,True,12,9.335093234487577,4,"['Ac', 'Ag', 'Ir', 'Mg']",Ac-Ag-Ir-Mg,Ac4Mg4AgIr3
mp-3248866,Li2AcAg2,0.0,-0.206635194166665,0.0,True,True,5,6.448742987419983,3,"['Ac', 'Ag', 'Li']",Ac-Ag-Li,Li2AcAg2
mp-3252144,Li2AcAgP2,0.7343000000000001,-0.9672343869642832,0.0,False,True,6,5.862458470066714,4,"['Ac', 'Ag', 'Li', 'P']",Ac-Ag-Li-P,Li2AcAgP2
mp-3223354,Ac2MgAg2,0.0,-0.254001253999996,0.0,True,True,10,7.580888635682156,3,"['Ac', 'Ag', 'Mg']",Ac-Ag-Mg,Ac2MgAg2
mp-3245065,Ac3Mg3Si2Ag,0.1063,-0.461810926944445,0.0,False,True,9,6.224629521128738,4,"['Ac', 'Ag', 'Mg', 'Si']",Ac-Ag-Mg-Si,Ac3Mg3Si2Ag
mp-3250488,Ac3Mg3AgSn2,0.045299999999999,-0.561689434722217,0.0,False,True,9,6.719903441242956,4,"['Ac', 'Ag', 'Mg', 'Sn']",Ac-Ag-Mg-Sn,Ac3Mg3AgSn2
mp-3244548,AcAg(MoO4)2,2.9618,-2.389751371041669,0.0,False,True,12,6.223763150232194,4,"['Ac', 'Ag', 'Mo', 'O']",Ac-Ag-Mo-O,AcAg(MoO4)2
mp-3248526,AcNd(AgPb)2,0.0,-0.574369019166672,0.0,True,True,6,9.8306871443746,4,"['Ac', 'Ag', 'Nd', 'Pb']",Ac-Ag-Nd-Pb,AcNd(AgPb)2
mp-3244939,AcAgO2,2.9261,-2.344701114999999,0.0,False,True,4,7.193143285436924,3,"['Ac', 'Ag', 'O']",Ac-Ag-O,AcAgO2
mp-1183065,AcAg2Pb,0.0,-0.311332194375005,0.0,True,True,4,10.336094994848548,3,"['Ac', 'Ag', 'Pb']",Ac-Ag-Pb,AcAg2Pb
mp-1183076,Ac2AgPb,0.0,-0.480278042500003,0.0,True,True,4,9.490475602624924,3,"['Ac', 'Ag', 'Pb']",Ac-Ag-Pb,Ac2AgPb
mp-3241434,AcTb(AgPb)2,0.0,-0.548983986249998,0.0,True,True,6,10.250021015968656,4,"['Ac', 'Ag', 'Pb', 'Tb']",Ac-Ag-Pb-Tb,AcTb(AgPb)2
mp-3253261,AcPmAg4,0.0,-0.304567442499996,0.0,True,True,6,8.848380396443428,3,"['Ac', 'Ag', 'Pm']",Ac-Ag-Pm,AcPmAg4
mp-3240405,AcPr(AgSn)2,0.0,-0.68826252152778,0.0,True,True,6,8.225524397551059,4,"['Ac', 'Ag', 'Pr', 'Sn']",Ac-Ag-Pr-Sn,AcPr(AgSn)2
mp-3241068,AcSc(AgSn)2,0.0,-0.594899043749999,0.0,True,True,6,7.952133129166467,4,"['Ac', 'Ag', 'Sc', 'Sn']",Ac-Ag-Sc-Sn,AcSc(AgSn)2
mp-3253421,AcSmAg4,0.0,-0.303299624583331,0.0,True,True,6,8.968100794889226,3,"['Ac', 'Ag', 'Sm']",Ac-Ag-Sm,AcSmAg4
mp-862890,AcAg2Sn,0.0,-0.356571924374996,0.044957207812501,True,False,4,9.245002062933622,3,"['Ac', 'Ag', 'Sn']",Ac-Ag-Sn,AcAg2Sn
mp-3329203,Ac(AgSn)2,0.0,-0.480889401499996,0.0,True,True,5,8.761096668485527,3,"['Ac', 'Ag', 'Sn']",Ac-Ag-Sn,Ac(AgSn)2
mp-3231850,SrAc2(AgSn)3,0.0,-0.630749303333333,0.0,True,True,9,7.706305332094596,4,"['Ac', 'Ag', 'Sn', 'Sr']",Ac-Ag-Sn-Sr,SrAc2(AgSn)3
mp-3231559,Ac2Th(AgSn)3,0.0,-0.6165227711111101,0.0,True,True,9,8.870810739706648,4,"['Ac', 'Ag', 'Sn', 'Th']",Ac-Ag-Sn-Th,Ac2Th(AgSn)3
mp-3230301,Ac2Tm(AgSn)3,0.0,-0.6533813955555521,0.0,True,True,9,8.830583211491959,4,"['Ac', 'Ag', 'Sn', 'Tm']",Ac-Ag-Sn-Tm,Ac2Tm(AgSn)3
mp-3241427,AcTm(AgSn)2,0.0,-0.650050572916664,0.0,True,True,6,9.003803641474633,4,"['Ac', 'Ag', 'Sn', 'Tm']",Ac-Ag-Sn-Tm,AcTm(AgSn)2
mp-3239697,AcY(AgSn)2,0.0,-0.6767224929166671,0.0,True,True,6,8.027261586252497,4,"['Ac', 'Ag', 'Sn', 'Y']",Ac-Ag-Sn-Y,AcY(AgSn)2
mp-3249793,AcYb2(AgSn)3,0.0,-0.539268572499995,0.002842464861103,True,False,9,9.17587863385195,4,"['Ac', 'Ag', 'Sn', 'Yb']",Ac-Ag-Sn-Yb,AcYb2(AgSn)3
mp-867311,AcAgTe2,0.079399999999999,-0.996231785625006,0.253250824062497,False,False,4,7.997421189399148,3,"['Ac', 'Ag', 'Te']",Ac-Ag-Te,AcAgTe2
mp-865958,AcTlAg2,0.0,-0.236608026875003,0.0,True,True,4,10.48098234080498,3,"['Ac', 'Ag', 'Tl']",Ac-Ag-Tl,AcTlAg2
mp-1183196,AcYbAg2,0.0,-0.232558955625002,0.0873005125,True,False,4,9.54547391544021,3,"['Ac', 'Ag', 'Yb']",Ac-Ag-Yb,AcYbAg2
mp-3251754,Ac2ZnAg3,0.0,-0.326332519166664,0.0,True,True,6,8.75737773683778,3,"['Ac', 'Ag', 'Zn']",Ac-Ag-Zn,Ac2ZnAg3
mp-3255924,AcAl4,0.0,-0.346737666166666,0.0,True,True,15,4.983009930115304,2,"['Ac', 'Al']",Ac-Al,AcAl4
mp-862617,AcAl3,0.0,-0.408915748125,0.0,True,True,8,5.209835997276531,2,"['Ac', 'Al']",Ac-Al,AcAl3
mp-3222016,Ac(AlAu)2,0.0,-0.8060123475000011,0.0,True,True,10,10.2886557170354,3,"['Ac', 'Al', 'Au']",Ac-Al-Au,Ac(AlAu)2
mp-3249551,AcAl3Au,0.0,-0.677730223500003,0.0,True,True,5,7.674802679212288,3,"['Ac', 'Al', 'Au']",Ac-Al-Au,AcAl3Au
mp-3282389,Ac2(AlAu2)3,0.0,-0.7975570504545431,0.0,True,True,22,12.319008594439843,3,"['Ac', 'Al', 'Au']",Ac-Al-Au,Ac2(AlAu2)3
mp-3241183,AcAl2BOs2,0.0,-0.5532056216666681,0.0,True,True,6,10.584429271402191,4,"['Ac', 'Al', 'B', 'Os']",Ac-Al-B-Os,AcAl2BOs2
mp-3241398,AcAl2BRu2,0.0,-0.6324552183333331,0.0,True,True,6,7.78911814309652,4,"['Ac', 'Al', 'B', 'Ru']",Ac-Al-B-Ru,AcAl2BRu2
mp-3247204,CaAcAlIr2,0.0,-0.758019939499996,0.0,True,True,5,10.102952938187284,4,"['Ac', 'Al', 'Ca', 'Ir']",Ac-Al-Ca-Ir,CaAcAlIr2
mp-3252344,Ac(AlCd)2,0.0,-0.380742163499999,0.0,True,True,5,6.929908951534976,3,"['Ac', 'Al', 'Cd']",Ac-Al-Cd,Ac(AlCd)2
mp-3244229,Ac3Al11Cu,0.0,-0.393423904166669,0.0,True,True,15,5.2873897233808345,3,"['Ac', 'Al', 'Cu']",Ac-Al-Cu,Ac3Al11Cu
mp-3247319,AcAl3Cu2,0.0,-0.415681257916666,0.0,True,True,6,6.527612029351441,3,"['Ac', 'Al', 'Cu']",Ac-Al-Cu,AcAl3Cu2
mp-3252747,AcEr2Al7Cu2,0.0,-0.51066877951389,0.0,True,True,12,6.4102353903776255,4,"['Ac', 'Al', 'Cu', 'Er']",Ac-Al-Cu-Er,AcEr2Al7Cu2
mp-3223411,Ac2Al6CuHg,0.0,-0.43388335925,0.0,True,True,10,6.70546776996584,4,"['Ac', 'Al', 'Cu', 'Hg']",Ac-Al-Cu-Hg,Ac2Al6CuHg
mp-3245418,AcPa2Al7Cu2,0.0,-0.385983483958327,0.0,True,True,12,7.288638738917849,4,"['Ac', 'Al', 'Cu', 'Pa']",Ac-Al-Cu-Pa,AcPa2Al7Cu2
mp-3252377,AcPr2Al7Cu2,0.0,-0.492402686736108,0.0,True,True,12,5.679202957276729,4,"['Ac', 'Al', 'Cu', 'Pr']",Ac-Al-Cu-Pr,AcPr2Al7Cu2
mp-3244765,AcTb2Al7Cu2,0.0,-0.522031800624998,0.0,True,True,12,6.188701943847834,4,"['Ac', 'Al', 'Cu', 'Tb']",Ac-Al-Cu-Tb,AcTb2Al7Cu2
mp-3250773,AcY2Al7Cu2,0.0,-0.517610504791666,0.0,True,True,12,5.186797630971691,4,"['Ac', 'Al', 'Cu', 'Y']",Ac-Al-Cu-Y,AcY2Al7Cu2
mp-3245830,AcEr(AlZn)2,0.0,-0.472871891805558,0.0,True,True,6,6.954708275287017,4,"['Ac', 'Al', 'Er', 'Zn']",Ac-Al-Er-Zn,AcEr(AlZn)2
mp-3251884,Ac3Al11Ga,0.0,-0.373395762166668,0.0,True,True,15,5.231467985453691,3,"['Ac', 'Al', 'Ga']",Ac-Al-Ga,Ac3Al11Ga
mp-3252019,Ac(AlGa)2,0.0,-0.5013715095000001,0.0,True,True,5,6.512281689401953,3,"['Ac', 'Al', 'Ga']",Ac-Al-Ga,Ac(AlGa)2
mp-3241240,Ac2Al3Ga,0.0,-0.546562389166666,0.0,True,True,6,6.087481066298322,3,"['Ac', 'Al', 'Ga']",Ac-Al-Ga,Ac2Al3Ga
mp-3248254,AcAlGaH,0.3299,-0.6327167515624971,0.0,False,True,4,6.792296857003947,4,"['Ac', 'Al', 'Ga', 'H']",Ac-Al-Ga-H,AcAlGaH
mp-3247883,Ac2AlGaI,0.0,-0.957288428499998,0.0,True,True,10,7.093378913564217,4,"['Ac', 'Al', 'Ga', 'I']",Ac-Al-Ga-I,Ac2AlGaI
mp-3241387,AcAl2ZnGa,0.0,-0.496597336500002,0.0,True,True,5,6.543212188759148,4,"['Ac', 'Al', 'Ga', 'Zn']",Ac-Al-Ga-Zn,AcAl2ZnGa
mp-3249231,Ac(AlGe)2,0.0,-0.500670455499999,0.0,True,True,5,5.984041749101982,3,"['Ac', 'Al', 'Ge']",Ac-Al-Ge,Ac(AlGe)2
mp-3252514,AcAlH6,3.216299999999999,-0.4375024525,0.0,False,True,8,5.117321702371893,3,"['Ac', 'Al', 'H']",Ac-Al-H,AcAlH6
mp-3253366,Ac3Al11Hg,0.0,-0.373548394666666,0.0,True,True,15,5.777821166565599,3,"['Ac', 'Al', 'Hg']",Ac-Al-Hg,Ac3Al11Hg
mp-3223281,Ac(AlHg)2,0.0,-0.436966299499999,0.0,True,True,10,9.557420560637498,3,"['Ac', 'Al', 'Hg']",Ac-Al-Hg,Ac(AlHg)2
mp-3253110,Ac2Al2I,0.0,-0.8724145875000031,0.0,True,True,10,6.475829809606867,3,"['Ac', 'Al', 'I']",Ac-Al-I,Ac2Al2I
mp-3250156,Ac4Al3IrI2,0.0,-1.0000144675,0.0,True,True,10,7.341217779070393,4,"['Ac', 'Al', 'I', 'Ir']",Ac-Al-I-Ir,Ac4Al3IrI2
mp-3246943,Ac2AlIrI,0.0,-1.124527774500001,0.0,True,True,10,8.321564470694648,4,"['Ac', 'Al', 'I', 'Ir']",Ac-Al-I-Ir,Ac2AlIrI
mp-3244337,Ac4AlOs3I2,0.0,-0.753245376500001,5.950100000973181e-05,True,False,10,9.222650354617862,4,"['Ac', 'Al', 'I', 'Os']",Ac-Al-I-Os,Ac4AlOs3I2
mp-3249153,Ac2AlOsI,0.0,-0.8337646604999971,0.0,True,True,10,8.32316280165789,4,"['Ac', 'Al', 'I', 'Os']",Ac-Al-I-Os,Ac2AlOsI
mp-3252944,Ac4Al3RuI2,0.0,-0.8690231970000011,0.0,True,True,10,6.907168628863563,4,"['Ac', 'Al', 'I', 'Ru']",Ac-Al-I-Ru,Ac4Al3RuI2
mp-3246219,Ac2Al3Ir2,0.0,-0.8047319807142881,0.0,True,True,7,9.789573800025751,3,"['Ac', 'Al', 'Ir']",Ac-Al-Ir,Ac2Al3Ir2
mp-3222905,Ac2Al3SiIr4,0.0,-0.994948679999998,0.0,True,True,10,11.46234148227961,4,"['Ac', 'Al', 'Ir', 'Si']",Ac-Al-Ir-Si,Ac2Al3SiIr4
mp-3252398,Li2AcLa2Al7,0.0,-0.445147140069442,0.0,True,True,12,4.559335558480399,4,"['Ac', 'Al', 'La', 'Li']",Ac-Al-La-Li,Li2AcLa2Al7
mp-3223475,AcLaAl5Zn3,0.0,-0.467821749750001,0.0,True,True,10,5.620716120346302,4,"['Ac', 'Al', 'La', 'Zn']",Ac-Al-La-Zn,AcLaAl5Zn3
mp-1185001,Li2AcAl,0.0,-0.116891227222225,0.020023434374998,True,False,4,4.77373933771009,3,"['Ac', 'Al', 'Li']",Ac-Al-Li,Li2AcAl
mp-3252965,Li2AcNd2Al7,0.0,-0.456730284652775,0.0,True,True,12,4.740975154651082,4,"['Ac', 'Al', 'Li', 'Nd']",Ac-Al-Li-Nd,Li2AcNd2Al7
mp-3244410,AcAl5Ni2,0.0,-0.6026030396874981,0.0,True,True,8,5.657968670820262,3,"['Ac', 'Al', 'Ni']",Ac-Al-Ni,AcAl5Ni2
mp-1183115,AcAlO3,4.1024,-3.690019421500002,0.0,False,True,5,8.728230081866649,3,"['Ac', 'Al', 'O']",Ac-Al-O,AcAlO3
mp-3247390,AcAl4Rh,0.0,-0.6761858245833321,0.0,True,True,12,6.001357748558601,3,"['Ac', 'Al', 'Rh']",Ac-Al-Rh,AcAl4Rh
mp-3250357,AcSc(AlZn)2,0.0,-0.465282300416665,0.0,True,True,6,5.774595422932223,4,"['Ac', 'Al', 'Sc', 'Zn']",Ac-Al-Sc-Zn,AcSc(AlZn)2
mp-3241395,Ac2Al3Sn,0.0,-0.580977889166665,0.0,True,True,6,6.335911914076641,3,"['Ac', 'Al', 'Sn']",Ac-Al-Sn,Ac2Al3Sn
mp-3251742,AcTm(AlZn)2,0.0,-0.474217119583334,0.0,True,True,6,7.020477615460058,4,"['Ac', 'Al', 'Tm', 'Zn']",Ac-Al-Tm-Zn,AcTm(AlZn)2
mp-3250283,AcAs2AuO8,2.5248,-1.678526818541667,0.0,False,True,12,5.664439391455314,4,"['Ac', 'As', 'Au', 'O']",Ac-As-Au-O,AcAs2AuO8
mp-3244218,Ca3AcAs3,1.396299999999999,-1.467892917857146,0.0,False,True,14,4.902864815920875,3,"['Ac', 'As', 'Ca']",Ac-As-Ca,Ca3AcAs3
mp-3229778,AcTh(CuAs2)2,0.0,-0.943628158437501,0.0,True,True,8,8.623924738866629,4,"['Ac', 'As', 'Cu', 'Th']",Ac-As-Cu-Th,AcTh(CuAs2)2
mp-3223254,AcNiAsH2,0.0,-0.8158694575000021,0.0,True,True,10,8.457981076189743,4,"['Ac', 'As', 'H', 'Ni']",Ac-As-H-Ni,AcNiAsH2
mp-3241391,Ac2AsI2,0.0,-1.773296074499995,0.0,True,True,5,6.007241798743148,3,"['Ac', 'As', 'I']",Ac-As-I,Ac2AsI2
mp-3253721,KAcAs2O7,4.3838,-2.147526740681821,0.0,False,True,11,4.498428505861366,4,"['Ac', 'As', 'K', 'O']",Ac-As-K-O,KAcAs2O7
mp-3241439,Li3AcAs2,0.9787,-1.166002090416666,0.0,False,True,6,5.375407267184081,3,"['Ac', 'As', 'Li']",Ac-As-Li,Li3AcAs2
mp-3249500,LiAcAs2O7,4.207599999999999,-2.093441617310604,0.0,False,True,11,4.287439234513124,4,"['Ac', 'As', 'Li', 'O']",Ac-As-Li-O,LiAcAs2O7
mp-3244503,Ac2AsS,0.0,-2.058766855078126,0.0,True,True,4,7.548611447539105,3,"['Ac', 'As', 'S']",Ac-As-S,Ac2AsS
mp-3248920,AcAsS,0.7661999999999991,-1.866848950937499,0.0,False,True,12,7.012539186243455,3,"['Ac', 'As', 'S']",Ac-As-S,AcAsS
mp-3252619,Sr3AcAs3,1.5091,-1.466716307857146,0.0,False,True,14,5.467726057322229,3,"['Ac', 'As', 'Sr']",Ac-As-Sr,Sr3AcAs3
mp-1183064,Ac3Au,0.0,-0.337090792708352,0.131701262916664,True,False,4,10.10750288448455,2,"['Ac', 'Au']",Ac-Au,Ac3Au
mp-867838,AcAu3,0.0,-0.771291945625002,0.0,True,True,8,13.954950191229132,2,"['Ac', 'Au']",Ac-Au,AcAu3
mp-3293869,AcAu6,0.0,-0.496074105357146,0.0,True,True,14,16.05464639508384,2,"['Ac', 'Au']",Ac-Au,AcAu6
mp-3297020,Ac7Au3,0.0,-0.5625504667499961,0.0,True,True,20,9.69663593513246,2,"['Ac', 'Au']",Ac-Au,Ac7Au3
mp-3322011,Ac3Au4,0.0,-0.90553670678571,0.0,True,True,14,12.323995133066504,2,"['Ac', 'Au']",Ac-Au,Ac3Au4
mp-866016,AcBiAu2,0.0,-0.703839425624998,0.093092230624996,True,False,4,13.065394061465993,3,"['Ac', 'Au', 'Bi']",Ac-Au-Bi,AcBiAu2
mp-3313035,Ac3Bi4Au3,0.3205,-0.9407504747499952,0.0,False,True,20,11.66640510952243,3,"['Ac', 'Au', 'Bi']",Ac-Au-Bi,Ac3Bi4Au3
mp-1183474,CaAcAu2,0.0,-0.852907361874997,0.0,True,True,4,10.178502118944015,3,"['Ac', 'Au', 'Ca']",Ac-Au-Ca,CaAcAu2
mp-3323383,Ca2Ac3Au4,0.0,-0.7990766513888921,0.0,True,True,18,9.589981575514786,3,"['Ac', 'Au', 'Ca']",Ac-Au-Ca,Ca2Ac3Au4
mp-3222358,Ac2CdAu2,0.0,-0.7942047390000081,0.0,True,True,10,10.948018468934652,3,"['Ac', 'Au', 'Cd']",Ac-Au-Cd,Ac2CdAu2
mp-1183071,AcCdAu2,0.0,-0.665137496874997,0.014088140833365,True,False,4,12.220222363644249,3,"['Ac', 'Au', 'Cd']",Ac-Au-Cd,AcCdAu2
mp-3240010,Ac(CdAu2)2,0.0,-0.5970977082142861,0.0,True,True,7,13.628055670467829,3,"['Ac', 'Au', 'Cd']",Ac-Au-Cd,Ac(CdAu2)2
mp-3328451,AcCdAu5,0.0,-0.557396293928572,0.0,True,True,7,14.801724554375662,3,"['Ac', 'Au', 'Cd']",Ac-Au-Cd,AcCdAu5
mp-3230812,Ac2La(CdAu)3,0.0,-0.7198175544444381,0.0,True,True,9,10.582265263873428,4,"['Ac', 'Au', 'Cd', 'La']",Ac-Au-Cd-La,Ac2La(CdAu)3
mp-1006278,AcEuAu2,0.0,-0.779867236875,0.0,True,True,4,11.535299055302662,3,"['Ac', 'Au', 'Eu']",Ac-Au-Eu,AcEuAu2
mp-3305259,Ac8EuAu6,0.0,-0.719062148333341,0.0,True,True,15,10.416956493892776,3,"['Ac', 'Au', 'Eu']",Ac-Au-Eu,Ac8EuAu6
mp-3222812,Ac2Ga7Au,0.0,-0.6375917185000041,0.0,True,True,10,8.75990631118312,3,"['Ac', 'Au', 'Ga']",Ac-Au-Ga,Ac2Ga7Au
mp-3253564,Ac4Ge3Au5,0.0,-0.922086385,0.0,True,True,12,11.208513557305682,3,"['Ac', 'Au', 'Ge']",Ac-Au-Ge,Ac4Ge3Au5
mp-3170960,Ac2Ge3Au,0.0,-0.835024680833332,0.0,True,True,6,9.223029174957622,3,"['Ac', 'Au', 'Ge']",Ac-Au-Ge,Ac2Ge3Au
mp-3240500,AcHo(GeAu)2,0.0,-0.935720752083336,0.0,True,True,6,11.16101265444026,4,"['Ac', 'Au', 'Ge', 'Ho']",Ac-Au-Ge-Ho,AcHo(GeAu)2
mp-3241245,AcSm(GeAu)2,0.0,-0.945437116250005,0.0,True,True,6,10.638768644157336,4,"['Ac', 'Au', 'Ge', 'Sm']",Ac-Au-Ge-Sm,AcSm(GeAu)2
